seed,MAX_CANDS,user,model,target,rank,HR@10,MRR@10,nDCG@10,feasible
555,all,บุคคล39,CBF-bge-m3,การแสดงโขนเรื่องรามเกียรติ์ ตอน ลักสีดา,1,1.0,1.0,1.0,1
555,all,บุคคล4,CBF-bge-m3,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,9,1.0,0.1111111111111111,0.3010299956639812,1
555,all,บุคคล40,CBF-bge-m3,ฟ้อนเจิง,1,1.0,1.0,1.0,1
555,all,บุคคล5,CBF-bge-m3,วิรัชสราญรมย์,14,0.0,0.0,0.0,1
555,all,บุคคล6,CBF-bge-m3,เซิ้งกระติบข้าว,1,1.0,1.0,1.0,1
555,all,บุคคล7,CBF-bge-m3,การแสดงโขนเรื่องรามเกียรติ์ ตอน นางลอย,2,1.0,0.5,0.6309297535714575,1
555,all,บุคคล8,CBF-bge-m3,ระบำตารีบุหงา,1,1.0,1.0,1.0,1
555,all,บุคคล9,CBF-bge-m3,ระบำศรีวิชัย,4,1.0,0.25,0.43067655807339306,1
555,all,ราชการ1,CBF-bge-m3,ระบำร่อนแร่,2,1.0,0.5,0.6309297535714575,1
555,all,ราชการ10,CBF-bge-m3,ฟ้อนมาลัย,2,1.0,0.5,0.6309297535714575,1
555,all,ราชการ11,CBF-bge-m3,ฟ้อนขันดอก,1,1.0,1.0,1.0,1
555,all,ราชการ12,CBF-bge-m3,นาฏ ณ วัง,1,1.0,1.0,1.0,1
555,all,ราชการ13,CBF-bge-m3,ฟ้อนรัก,1,1.0,1.0,1.0,1
555,all,ราชการ14,CBF-bge-m3,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,2,1.0,0.5,0.6309297535714575,1
555,all,ราชการ15,CBF-bge-m3,รำซัดชาตรี,1,1.0,1.0,1.0,1
555,all,ราชการ16,CBF-bge-m3,รำพลายชุมพล,1,1.0,1.0,1.0,1
555,all,ราชการ17,CBF-bge-m3,กินนรีร่อนออกมโนราห์บูชายัญ,1,1.0,1.0,1.0,1
555,all,ราชการ18,CBF-bge-m3,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,2,1.0,0.5,0.6309297535714575,1
555,all,ราชการ19,CBF-bge-m3,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,1,1.0,1.0,1.0,1
555,all,ราชการ2,CBF-bge-m3,รำพลายชุมพล,1,1.0,1.0,1.0,1
555,all,ราชการ20,CBF-bge-m3,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,1,1.0,1.0,1.0,1
555,all,ราชการ21,CBF-bge-m3,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,3,1.0,0.3333333333333333,0.5,1
555,all,ราชการ22,CBF-bge-m3,ฟ้อนเทียน,1,1.0,1.0,1.0,1
555,all,ราชการ23,CBF-bge-m3,ฟ้อนสาวไหม,1,1.0,1.0,1.0,1
555,all,ราชการ24,CBF-bge-m3,รำพลายชุมพล,1,1.0,1.0,1.0,1
555,all,ราชการ25,CBF-bge-m3,นาฏยมวยไทย,1,1.0,1.0,1.0,1
555,all,ราชการ26,CBF-bge-m3,ฟ้อนสาวไหม,1,1.0,1.0,1.0,1
555,all,ราชการ27,CBF-bge-m3,รำพลายชุมพล,1,1.0,1.0,1.0,1
555,all,ราชการ28,CBF-bge-m3,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,9,1.0,0.1111111111111111,0.3010299956639812,1
555,all,ราชการ3,CBF-bge-m3,ลายเกราะ,1,1.0,1.0,1.0,1
555,all,ราชการ4,CBF-bge-m3,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,5,1.0,0.2,0.38685280723454163,1
555,all,ราชการ5,CBF-bge-m3,ฟ้อนมาลัย,1,1.0,1.0,1.0,1
555,all,ราชการ6,CBF-bge-m3,ชาติพันธุ์สราญ,1,1.0,1.0,1.0,1
555,all,ราชการ7,CBF-bge-m3,ฟ้อนสาวไหม,3,1.0,0.3333333333333333,0.5,1
555,all,ราชการ8,CBF-bge-m3,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,79,0.0,0.0,0.0,1
555,all,ราชการ9,CBF-bge-m3,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,1,1.0,1.0,1.0,1
555,all,องค์การระหว่างประเทศ1,CBF-bge-m3,การแสดงโขนเรื่องรามเกียรติ์ ตอน นางลอย,1,1.0,1.0,1.0,1
555,all,องค์การระหว่างประเทศ10,CBF-bge-m3,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,2,1.0,0.5,0.6309297535714575,1
555,all,องค์การระหว่างประเทศ11,CBF-bge-m3,โนรา,3,1.0,0.3333333333333333,0.5,1
555,all,องค์การระหว่างประเทศ12,CBF-bge-m3,หนุมานจับนางสุพรรณมัจฉา,1,1.0,1.0,1.0,1
555,all,องค์การระหว่างประเทศ13,CBF-bge-m3,เจ้าพระยานที,1,1.0,1.0,1.0,1
555,all,องค์การระหว่างประเทศ14,CBF-bge-m3,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,2,1.0,0.5,0.6309297535714575,1
555,all,องค์การระหว่างประเทศ15,CBF-bge-m3,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,1,1.0,1.0,1.0,1
555,all,องค์การระหว่างประเทศ16,CBF-bge-m3,มวยคาดเชือก,1,1.0,1.0,1.0,1
555,all,องค์การระหว่างประเทศ17,CBF-bge-m3,รำพลายชุมพล,1,1.0,1.0,1.0,1
555,all,องค์การระหว่างประเทศ18,CBF-bge-m3,ผืนไท,1,1.0,1.0,1.0,1
555,all,องค์การระหว่างประเทศ19,CBF-bge-m3,มวยคาดเชือก,1,1.0,1.0,1.0,1
555,all,องค์การระหว่างประเทศ2,CBF-bge-m3,จตุรภาคี,3,1.0,0.3333333333333333,0.5,1
555,all,องค์การระหว่างประเทศ20,CBF-bge-m3,เมขลา รามสูร,1,1.0,1.0,1.0,1
555,all,องค์การระหว่างประเทศ21,CBF-bge-m3,เมขลา รามสูร,1,1.0,1.0,1.0,1
555,all,องค์การระหว่างประเทศ22,CBF-bge-m3,เมขลา รามสูร,1,1.0,1.0,1.0,1
555,all,องค์การระหว่างประเทศ23,CBF-bge-m3,เมขลา รามสูร,1,1.0,1.0,1.0,1
555,all,องค์การระหว่างประเทศ24,CBF-bge-m3,ผืนไท,1,1.0,1.0,1.0,1
555,all,องค์การระหว่างประเทศ25,CBF-bge-m3,รำมโนห์ราบูชายัญ,2,1.0,0.5,0.6309297535714575,1
555,all,องค์การระหว่างประเทศ26,CBF-bge-m3,รำมโนห์ราบูชายัญ,1,1.0,1.0,1.0,1
555,all,องค์การระหว่างประเทศ27,CBF-bge-m3,รำมโนห์ราบูชายัญ,1,1.0,1.0,1.0,1
555,all,องค์การระหว่างประเทศ3,CBF-bge-m3,การแสดงโขนเรื่องรามเกียรติ์ ชุดยกรบ,1,1.0,1.0,1.0,1
555,all,องค์การระหว่างประเทศ4,CBF-bge-m3,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,6,1.0,0.16666666666666666,0.3562071871080222,1
555,all,องค์การระหว่างประเทศ5,CBF-bge-m3,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,5,1.0,0.2,0.38685280723454163,1
555,all,องค์การระหว่างประเทศ6,CBF-bge-m3,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,1,1.0,1.0,1.0,1
555,all,องค์การระหว่างประเทศ7,CBF-bge-m3,การแสดงโขนเรื่องรามเกียรติ์ ชุดยกรบ,1,1.0,1.0,1.0,1
555,all,องค์การระหว่างประเทศ8,CBF-bge-m3,การแสดงโขนเรื่องรามเกียรติ์ ตอน นางลอย,3,1.0,0.3333333333333333,0.5,1
555,all,องค์การระหว่างประเทศ9,CBF-bge-m3,เจ้าพระยานที,1,1.0,1.0,1.0,1
555,all,เอกชน1,CBF-bge-m3,การแสดงโขนเรื่องรามเกียรติ์ ตอน สามจับ,2,1.0,0.5,0.6309297535714575,1
555,all,เอกชน10,CBF-bge-m3,กินนรีร่อนออกมโนราห์บูชายัญ,1,1.0,1.0,1.0,1
555,all,เอกชน11,CBF-bge-m3,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,7,1.0,0.14285714285714285,0.3333333333333333,1
555,all,เอกชน12,CBF-bge-m3,ระบำศรีวิชัย,2,1.0,0.5,0.6309297535714575,1
555,all,เอกชน13,CBF-bge-m3,ฟ้อนเจิง,1,1.0,1.0,1.0,1
555,all,เอกชน14,CBF-bge-m3,ฟ้อนรัก,1,1.0,1.0,1.0,1
555,all,เอกชน15,CBF-bge-m3,ระบำฉิ่ง,1,1.0,1.0,1.0,1
555,all,เอกชน16,CBF-bge-m3,ตะกล้อล้อท่า,2,1.0,0.5,0.6309297535714575,1
555,all,เอกชน17,CBF-bge-m3,ฟ้อนดวงเดือน,1,1.0,1.0,1.0,1
555,all,เอกชน18,CBF-bge-m3,ระบำชาวนา,1,1.0,1.0,1.0,1
555,all,เอกชน19,CBF-bge-m3,รำเถิดเทิง,1,1.0,1.0,1.0,1
555,all,เอกชน2,CBF-bge-m3,กรุงเทพ,1,1.0,1.0,1.0,1
555,all,เอกชน20,CBF-bge-m3,นบนที,1,1.0,1.0,1.0,1
555,all,เอกชน21,CBF-bge-m3,ฟ้อนดวงเดือน,1,1.0,1.0,1.0,1
555,all,เอกชน22,CBF-bge-m3,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,18,0.0,0.0,0.0,1
555,all,เอกชน23,CBF-bge-m3,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,86,0.0,0.0,0.0,1
555,all,เอกชน24,CBF-bge-m3,ระบำชาวนา,1,1.0,1.0,1.0,1
555,all,เอกชน25,CBF-bge-m3,ฟ้อนรัก,1,1.0,1.0,1.0,1
555,all,เอกชน26,CBF-bge-m3,ฟ้อนรัก,1,1.0,1.0,1.0,1
555,all,เอกชน27,CBF-bge-m3,ฟ้อนรัก,1,1.0,1.0,1.0,1
555,all,เอกชน28,CBF-bge-m3,ฟ้อนดวงเดือน,1,1.0,1.0,1.0,1
555,all,เอกชน29,CBF-bge-m3,ผืนไท,1,1.0,1.0,1.0,1
555,all,เอกชน3,CBF-bge-m3,หนุมานจับนางสุพรรณมัจฉา,3,1.0,0.3333333333333333,0.5,1
555,all,เอกชน30,CBF-bge-m3,ผืนไท,1,1.0,1.0,1.0,1
555,all,เอกชน31,CBF-bge-m3,รำมโนห์ราบูชายัญ,1,1.0,1.0,1.0,1
555,all,เอกชน32,CBF-bge-m3,ผืนไท,1,1.0,1.0,1.0,1
555,all,เอกชน33,CBF-bge-m3,รำวงมาตรฐาน,1,1.0,1.0,1.0,1
555,all,เอกชน34,CBF-bge-m3,รองเง็ง,1,1.0,1.0,1.0,1
555,all,เอกชน35,CBF-bge-m3,รำวงมาตรฐาน,1,1.0,1.0,1.0,1
555,all,เอกชน36,CBF-bge-m3,รำวงมาตรฐาน,1,1.0,1.0,1.0,1
555,all,เอกชน37,CBF-bge-m3,พลองไม้สั้น,1,1.0,1.0,1.0,1
555,all,เอกชน38,CBF-bge-m3,ล่องใต้,1,1.0,1.0,1.0,1
555,all,เอกชน39,CBF-bge-m3,ล่องใต้,1,1.0,1.0,1.0,1
555,all,เอกชน4,CBF-bge-m3,กินนรีร่อนออกมโนราห์บูชายัญ,1,1.0,1.0,1.0,1
555,all,เอกชน40,CBF-bge-m3,พลองไม้สั้น,30,0.0,0.0,0.0,1
555,all,เอกชน41,CBF-bge-m3,พลองไม้สั้น,35,0.0,0.0,0.0,1
555,all,เอกชน42,CBF-bge-m3,ฟ้อนขันดอก,1,1.0,1.0,1.0,1
555,all,เอกชน43,CBF-bge-m3,ระบำกรับ,1,1.0,1.0,1.0,1
555,all,เอกชน44,CBF-bge-m3,ล่องใต้,1,1.0,1.0,1.0,1
555,all,เอกชน45,CBF-bge-m3,ล่องใต้,1,1.0,1.0,1.0,1
555,all,เอกชน46,CBF-bge-m3,ฟ้อนขันดอก,1,1.0,1.0,1.0,1
555,all,เอกชน47,CBF-bge-m3,ระบำกินรีร่อน,1,1.0,1.0,1.0,1
555,all,เอกชน48,CBF-bge-m3,ล่องใต้,1,1.0,1.0,1.0,1
555,all,เอกชน49,CBF-bge-m3,ระบำตารีบุหงา,1,1.0,1.0,1.0,1
555,all,เอกชน5,CBF-bge-m3,ออเจ้าชาวกรุงศรี,1,1.0,1.0,1.0,1
555,all,เอกชน50,CBF-bge-m3,ฟ้อนผาง,1,1.0,1.0,1.0,1
555,all,เอกชน51,CBF-bge-m3,ฟ้อนจันทราพาฝัน,1,1.0,1.0,1.0,1
555,all,เอกชน52,CBF-bge-m3,ฟ้อนจันทราพาฝัน,1,1.0,1.0,1.0,1
555,all,เอกชน53,CBF-bge-m3,รำวงมาตรฐาน,1,1.0,1.0,1.0,1
555,all,เอกชน54,CBF-bge-m3,ฟ้อนจันทราพาฝัน,1,1.0,1.0,1.0,1
555,all,เอกชน55,CBF-bge-m3,ฟ้อนจันทราพาฝัน,1,1.0,1.0,1.0,1
555,all,เอกชน56,CBF-bge-m3,การแสดงโขนเรื่องรามเกียรติ์ ตอน สุครีพถอนต้นรัง,1,1.0,1.0,1.0,1
555,all,เอกชน57,CBF-bge-m3,เมขลา รามสูร,1,1.0,1.0,1.0,1
555,all,เอกชน58,CBF-bge-m3,ลีลาหมากแก๊ป,1,1.0,1.0,1.0,1
555,all,เอกชน59,CBF-bge-m3,ระบำศรีชยสิงห์,1,1.0,1.0,1.0,1
555,all,เอกชน6,CBF-bge-m3,ออเจ้าชาวกรุงศรี,1,1.0,1.0,1.0,1
555,all,เอกชน60,CBF-bge-m3,ระบำตารีกีปัส,1,1.0,1.0,1.0,1
555,all,เอกชน61,CBF-bge-m3,ระบำศรีชยสิงห์,1,1.0,1.0,1.0,1
555,all,เอกชน7,CBF-bge-m3,รำมโนห์ราบูชายัญ,1,1.0,1.0,1.0,1
555,all,เอกชน8,CBF-bge-m3,กรุงเทพ,1,1.0,1.0,1.0,1
555,all,เอกชน9,CBF-bge-m3,ชาวดอย,4,1.0,0.25,0.43067655807339306,1
42,20,บุคคล1,CBF-SCT-KD-model-phayathaibert,การแสดงโขนเรื่องรามเกียรติ์ ชุดยกรบ,1,1.0,1.0,1.0,1
42,20,บุคคล10,CBF-SCT-KD-model-phayathaibert,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,13,0.0,0.0,0.0,1
42,20,บุคคล11,CBF-SCT-KD-model-phayathaibert,นักษัตร,1,1.0,1.0,1.0,1
42,20,บุคคล12,CBF-SCT-KD-model-phayathaibert,ฟ้อนเจิง,7,1.0,0.14285714285714285,0.3333333333333333,1
42,20,บุคคล13,CBF-SCT-KD-model-phayathaibert,ระบำสุโขทัย,2,1.0,0.5,0.6309297535714575,1
42,20,บุคคล14,CBF-SCT-KD-model-phayathaibert,ระบำสุโขทัย,1,1.0,1.0,1.0,1
42,20,บุคคล15,CBF-SCT-KD-model-phayathaibert,การแสดงโขนเรื่องรามเกียรติ์ ชุดยกรบ,1,1.0,1.0,1.0,1
42,20,บุคคล16,CBF-SCT-KD-model-phayathaibert,ระบำศรีชยสิงห์,1,1.0,1.0,1.0,1
42,20,บุคคล17,CBF-SCT-KD-model-phayathaibert,ระบำชุดไทยพระราชนิยม,1,1.0,1.0,1.0,1
42,20,บุคคล18,CBF-SCT-KD-model-phayathaibert,รองเง็ง,1,1.0,1.0,1.0,1
42,20,บุคคล19,CBF-SCT-KD-model-phayathaibert,เซิ้งโปงลาง,1,1.0,1.0,1.0,1
42,20,บุคคล2,CBF-SCT-KD-model-phayathaibert,ฟ้อนที,6,1.0,0.16666666666666666,0.3562071871080222,1
42,20,บุคคล20,CBF-SCT-KD-model-phayathaibert,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,2,1.0,0.5,0.6309297535714575,1
42,20,บุคคล21,CBF-SCT-KD-model-phayathaibert,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,18,0.0,0.0,0.0,1
42,20,บุคคล22,CBF-SCT-KD-model-phayathaibert,รับขวัญข้าว,1,1.0,1.0,1.0,1
42,20,บุคคล23,CBF-SCT-KD-model-phayathaibert,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,6,1.0,0.16666666666666666,0.3562071871080222,1
42,20,บุคคล24,CBF-SCT-KD-model-phayathaibert,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,6,1.0,0.16666666666666666,0.3562071871080222,1
